date,name,origin,price,specification
2012-10-22,进口啤梨,智利/新西兰,15.56,纸箱
2012-10-22,进口李,美国,17.78,纸箱
2012-10-22,进口西柑,澳大利亚/秘鲁,19.44,纸箱
2012-10-22,进口牛油果,秘鲁,33.75,纸箱
2012-10-22,进口蓝莓,秘鲁,42.5,纸箱
2011-10-22,梨,山西,6.14,纸箱
2011-10-22,枣,河北/山东,12,纸箱
2011-10-22,桃,湖北/陕西,10.28,纸箱
2011-10-22,西瓜,黑龙江/内蒙古/甘肃/山东/广东,3.29,纸箱
2011-10-22,柠檬,四川/广东,9,纸箱
2011-10-22,提子,云南/新疆,12.5,胶框
2011-10-22,哈密瓜,新疆/海南,5.61,纸箱
2011-10-22,香蕉,广东,4.6,纸箱
2011-10-22,橙,江西/湖南/四川,9.33,胶箱
2011-10-22,进口椰青,泰国,6.5,纸箱
2011-10-22,进口菠萝蜜,泰国,5,纸箱
2011-10-22,进口山竹,泰国/印尼,22.5,特级
2011-10-22,进口菠萝,菲律宾,8.5,纸箱
2011-10-22,进口火龙果,越南,8,纸箱
2011-10-22,进口龙眼,泰国,15.5,特级
2011-10-22,进口榴莲,泰国/越南,51.32,纸箱
2011-10-22,进口椰子,泰国,8.33,纸箱
2011-10-22,进口啤梨,智利/新西兰,16.67,纸箱
2011-10-22,进口柠檬,南非,13.67,纸箱
2011-10-22,进口西柑,澳大利亚/秘鲁,20,纸箱
2001-10-22,西梅,新疆,17.5,纸箱
2001-10-22,柚,广东/福建,3.27,纸箱
2001-10-22,布冧,陕西,9.14,纸箱
2001-10-22,黄花梨,福建,3.83,纸箱
2001-10-22,奇异果,陕西,15.7,纸箱
2001-10-22,柿,陕西,6.53,胶框
2001-10-22,枣,陕西/山西,13.71,纸箱
2001-10-22,香梨,新疆,12.17,纸箱
2001-10-22,梨,山西,5.79,纸箱
2001-10-22,菠萝,广东,4.86,筐
2001-10-22,桃,湖北,8.94,纸箱
2001-10-22,橙,广西/江西/湖南/重庆/湖北,6.08,胶框
2001-10-22,菠萝蜜,海南,6.5,个
2001-10-22,香蕉,广东/海南,4,纸箱
2001-10-22,哈密瓜,新疆,4.39,纸箱
2001-10-22,西瓜,黑龙江/广西/宁夏/内蒙古/甘肃,4.75,纸箱
2001-10-22,柠檬,四川/广东,9.14,纸箱
2001-10-22,提子,云南/辽宁/新疆,12.5,胶框
2001-10-22,苹果,陕西/山东/新疆,11,纸箱
2001-10-22,进口泰柚,泰国,16.97,纸箱
2013-10-22,番石榴,广东,4.75,纸箱
2013-10-22,圣女果,云南/广西,9,筐
2013-10-22,李,福建/四川,8,纸箱
2013-10-22,柑,广西/云南,4,胶框
2013-10-22,石榴,四川,7.5,纸箱
2013-10-22,柚,福建,3.85,纸箱
2013-10-22,西梅,新疆,18.75,纸箱
2013-10-22,布冧,陕西,8.57,纸箱
2013-10-22,苹果,陕西/新疆,9.44,胶箱
2013-10-22,奇异果,陕西,17.2,纸箱
2013-10-22,香梨,新疆,11.67,纸箱
2013-10-22,柿子,陕西/广西,4.13,胶框
2013-10-22,菠萝蜜,海南,4.8,个
2013-10-22,菠萝,广东,4.26,胶框
2013-10-22,梨,山西,5.68,纸箱
2013-10-22,枣,河北/山东,11,纸箱
2013-10-22,桃,湖北/陕西,9.72,纸箱
2013-10-22,西瓜,黑龙江/内蒙古/甘肃/山东/广东,3.93,纸箱
2013-10-22,柠檬,四川/广东,9,纸箱
2013-10-22,提子,云南/新疆,14.17,胶框
2014-10-22,柚,福建,4.23,纸箱
2014-10-22,西梅,新疆,18.75,纸箱
2014-10-22,布冧,陕西,8.57,纸箱
2014-10-22,苹果,陕西/新疆,8.89,胶箱
2014-10-22,山楂,山东,12.5,纸箱
2014-10-22,奇异果,陕西,16,纸箱
2014-10-22,香梨,新疆,13.33,纸箱
2014-10-22,柿子,陕西/广西,3.73,胶框
2014-10-22,菠萝蜜,海南,4.5,个
2014-10-22,菠萝,广东,4.31,胶框
2014-10-22,梨,山西,5.79,纸箱
2014-10-22,枣,河北/山东,12,纸箱
2014-10-22,桃,湖北/陕西,8.89,纸箱
2014-10-22,西瓜,黑龙江/内蒙古/甘肃/山东/广东,4.29,纸箱
2014-10-22,柠檬,四川/广东,9,纸箱
2014-10-22,提子,云南/新疆,14.58,胶框
2014-10-22,哈密瓜,新疆,5.5,纸箱
2014-10-22,香蕉,广东,4.6,纸箱
2014-10-22,橙,江西/湖南/四川,8.67,胶箱
2014-10-22,进口椰青,泰国,7,纸箱
2014-10-22,进口菠萝,菲律宾,8.25,纸箱
2014-10-22,进口泰柚,泰国,14.74,纸箱
2014-10-22,进口山竹,泰国/印尼,22.5,特级
2014-10-22,进口菠萝蜜,泰国,6,纸箱
2014-10-22,进口火龙果,越南,9,纸箱
2014-10-22,进口龙眼,泰国,14.5,特级
2014-10-22,进口榴莲,泰国/越南,49.47,纸箱
2014-10-22,进口椰子,泰国,6.67,纸箱
2014-10-22,进口牛油果,秘鲁,33,纸箱
2014-10-22,进口啤梨,智利/新西兰,13.33,纸箱
2014-10-22,进口李,美国,18.33,纸箱
2014-10-22,进口西柚,南非/以色列,8.67,纸箱
2014-10-22,进口西柑,澳大利亚/秘鲁,20.56,纸箱
2014-10-22,进口蓝莓,秘鲁,41.25,纸箱
2014-10-22,进口橙,美国/埃及,13.82,纸箱
2014-10-22,进口苹果,智利/新西兰/美国,13.42,纸箱
2013-10-22,桔,广西,7.67,胶框
2013-10-22,芒果,四川,8.25,筐
2013-10-22,百香果,云南/广西,8.5,泡沫箱
2013-10-22,火龙果,广东/广西,4.67,胶框
2013-10-22,哈密瓜,新疆/海南,5.54,纸箱
2013-10-22,香蕉,广东/海南,4.6,纸箱
2013-10-22,橙,江西/湖南/四川,9.5,胶箱
2013-10-22,进口菠萝,菲律宾,9,纸箱
2013-10-22,进口椰青,泰国,7,纸箱
2013-10-22,进口山竹,泰国/印尼,24.06,特级
2013-10-22,进口泰柚,泰国,14.74,纸箱
2013-10-22,进口火龙果,越南,8,纸箱
2013-10-22,进口龙眼,泰国,15.5,特级
2013-10-22,进口榴莲,泰国/越南,49.74,纸箱
2013-10-22,进口椰子,泰国,7.67,纸箱
2013-10-22,进口啤梨,智利/新西兰,14.44,纸箱
2013-10-22,进口李,美国,17.22,纸箱
2013-10-22,进口西柚,南非/以色列,8,纸箱
2013-10-22,进口西柑,澳大利亚/秘鲁,19.44,纸箱
2013-10-22,进口牛油果,秘鲁,33,纸箱
2013-10-22,进口蓝莓,秘鲁,45,纸箱
2013-10-22,进口橙,美国/埃及,14.41,纸箱
2013-10-22,进口苹果,智利/新西兰/美国,13.95,纸箱
2012-10-22,桔,广西,7.33,胶框
2015-10-22,奇异果,陕西,16,纸箱
2015-10-22,香梨,新疆,13.75,纸箱
2015-10-22,柿子,陕西/广西,4,胶框
2015-10-22,菠萝蜜,海南,4.25,个
2015-10-22,菠萝,广东,4.29,胶框
2015-10-22,梨,山西,5.79,纸箱
2015-10-22,枣,河北/山东,11.8,纸箱
2015-10-22,桃,湖北/陕西,8.89,纸箱
2015-10-22,西瓜,黑龙江/内蒙古/甘肃/山东/广东,4.11,纸箱
2015-10-22,柠檬,四川/广东,9.14,纸箱
2015-10-22,提子,云南/新疆,14.58,胶框
2015-10-22,哈密瓜,新疆,5.43,纸箱
2015-10-22,香蕉,广东,4.4,纸箱
2015-10-22,橙,江西/湖南/四川,8.5,胶箱
2015-10-22,进口椰青,泰国,7,纸箱
2015-10-22,进口菠萝,菲律宾,8.25,纸箱
2015-10-22,进口泰柚,泰国,14.74,纸箱
2015-10-22,进口山竹,泰国/印尼,21.88,特级
2015-10-22,进口菠萝蜜,泰国,6.25,纸箱
2015-10-22,进口火龙果,越南,9.25,纸箱
2016-10-22,菠萝,广东,4.31,胶框
2016-10-22,梨,山西,5.58,纸箱
2016-10-22,枣,河北/山东,12,纸箱
2016-10-22,桃,湖北/陕西,8.89,纸箱
2016-10-22,西瓜,黑龙江/内蒙古/甘肃/山东/广东,4.29,纸箱
2016-10-22,柠檬,四川/广东,9,纸箱
2016-10-22,提子,云南/新疆,14.58,胶框
2016-10-22,哈密瓜,新疆,5.5,纸箱
2016-10-22,香蕉,广东,4.6,纸箱
2016-10-22,橙,江西/湖南/四川,8.83,胶箱
2016-10-22,进口菠萝,菲律宾,8.25,纸箱
2016-10-22,进口泰柚,泰国,14.47,纸箱
2016-10-22,进口山竹,泰国/印尼,21.25,特级
2016-10-22,进口菠萝蜜,泰国,7,纸箱
2016-10-22,进口火龙果,越南,9.5,纸箱
2016-10-22,进口龙眼,泰国,13.5,特级
2016-10-22,进口榴莲,泰国/越南,49.47,纸箱
2016-10-22,进口椰子,泰国,6.67,纸箱
2016-10-22,进口牛油果,秘鲁,32,纸箱
2016-10-22,进口啤梨,智利/新西兰,13.33,纸箱
2016-10-22,进口李,美国,20,纸箱
2016-10-22,进口西柚,南非/以色列,9.67,纸箱
2016-10-22,进口西柑,澳大利亚/秘鲁,21.67,纸箱
2016-10-22,进口蓝莓,秘鲁,41.25,纸箱
2016-10-22,进口橙,美国/埃及,13.82,纸箱
2016-10-22,进口苹果,智利/新西兰/美国,13.16,纸箱
2015-10-22,桔,广西,7.77,胶框
2015-10-22,木瓜,海南,2.89,泡沫箱
2015-10-22,百香果,云南/广西,8.88,泡沫箱
2015-10-22,火龙果,广东/广西,5,胶框
2015-10-22,番石榴,广东,4.13,纸箱
2015-10-22,圣女果,云南/广西,8,筐
2015-10-22,李,福建/四川,8.33,纸箱
2015-10-22,柑,广西/云南,4.3,胶框
2015-10-22,石榴,四川,7.68,纸箱
2015-10-22,柚,福建,4.15,纸箱
2015-10-22,西梅,新疆,18.75,纸箱
2015-10-22,布冧,陕西,8.57,纸箱
2015-10-22,苹果,陕西/新疆,9.03,胶箱
2015-10-22,山楂,山东,12.5,纸箱
2015-10-22,进口龙眼,泰国,14.2,特级
2015-10-22,进口榴莲,泰国/越南,49.61,纸箱
2015-10-22,进口椰子,泰国,6.67,纸箱
2015-10-22,进口牛油果,秘鲁,33.2,纸箱
2015-10-22,进口啤梨,智利/新西兰,13.33,纸箱
2015-10-22,进口李,美国,18.89,纸箱
2015-10-22,进口西柚,南非/以色列,8.83,纸箱
2015-10-22,进口西柑,澳大利亚/秘鲁,20.83,纸箱
2015-10-22,进口蓝莓,秘鲁,41.25,纸箱
2015-10-22,进口橙,美国/埃及,13.82,纸箱
2015-10-22,进口苹果,智利/新西兰/美国,13.29,纸箱
2014-10-22,桔,广西,7.67,胶框
2014-10-22,木瓜,海南,2.93,泡沫箱
2014-10-22,百香果,云南/广西,9,泡沫箱
2014-10-22,火龙果,广东/广西,5,胶框
2014-10-22,番石榴,广东,4.25,纸箱
2014-10-22,圣女果,云南/广西,8,筐
2014-10-22,李,福建/四川,8.33,纸箱
2014-10-22,柑,广西/云南,4.2,胶框
2014-10-22,石榴,四川,7.86,纸箱
2019-10-22,哈密瓜,新疆/海南,5.71,纸箱
2019-10-22,香蕉,广东,4.65,纸箱
2019-10-22,橙,江西/湖南/四川,10,胶箱
2019-10-22,进口椰青,泰国,5.63,纸箱
2019-10-22,进口菠萝,菲律宾,8.5,纸箱
2019-10-22,进口山竹,泰国/印尼,23.75,特级
2019-10-22,进口火龙果,越南,10.25,纸箱
2019-10-22,进口龙眼,泰国,12.5,特级
2019-10-22,进口榴莲,泰国/越南,47.65,纸箱
2019-10-22,进口椰子,泰国,7,纸箱
2019-10-22,进口牛油果,秘鲁,31,纸箱
2019-10-22,进口西柑,澳大利亚/秘鲁,21.67,纸箱
2019-10-22,进口蓝莓,秘鲁,45,纸箱
2019-10-22,进口啤梨,智利/新西兰,12.5,纸箱
2019-10-22,进口李,美国,22.78,纸箱
2019-10-22,进口西柚,南非/以色列,11,纸箱
2019-10-22,进口橙,美国/埃及,12.35,纸箱
2019-10-22,进口苹果,智利/新西兰/美国,13.68,纸箱
2018-10-22,李,福建/四川,8.67,纸箱
2018-10-22,木瓜,海南,2.64,泡沫箱
2019-10-22,圣女果,云南/广西,7,筐
2019-10-22,桔,广西,9.33,胶框
2019-10-22,柑,广西/云南,5,胶框
2019-10-22,石榴,四川,8.93,纸箱
2019-10-22,布冧,陕西,7.5,纸箱
2019-10-22,柚,福建,4.62,纸箱
2019-10-22,西梅,新疆,20,纸箱
2019-10-22,苹果,陕西/新疆,10.28,胶箱
2019-10-22,奇异果,陕西,17,纸箱
2019-10-22,山楂,山东,12.5,纸箱
2019-10-22,香梨,新疆,12.5,纸箱
2019-10-22,柿子,广西,4.33,胶框
2019-10-22,菠萝蜜,海南,6.5,个
2019-10-22,菠萝,广东,3.71,胶框
2019-10-22,梨,山西,6.16,纸箱
2019-10-22,枣,河北/山东,7.86,纸箱
2019-10-22,桃,北京,8.89,纸箱
2019-10-22,西瓜,云南/广东,4.29,纸箱
2019-10-22,柠檬,四川/广东,8.71,纸箱
2019-10-22,提子,云南/新疆,13.33,胶框
2020-10-22,进口菠萝,泰国,8.5,纸箱
2020-10-22,进口椰青,泰国,5.63,纸箱
2020-10-22,进口山竹,泰国,25,特级
2020-10-22,进口龙眼,泰国,13.5,特级
2020-10-22,进口火龙果,越南,9.5,纸箱
2020-10-22,进口椰子,泰国,7.67,纸箱
2020-10-22,进口榴莲,泰国/越南,48.24,纸箱
2020-10-22,进口西柑,澳大利亚/秘鲁,21.67,纸箱
2020-10-22,进口啤梨,智利/新西兰,12.5,纸箱
2020-10-22,进口李,美国,22.78,纸箱
2020-10-22,进口西柚,南非/以色列,11,纸箱
2020-10-22,进口牛油果,秘鲁,31,纸箱
2020-10-22,进口蓝莓,智利/秘鲁,42.5,纸箱
2020-10-22,进口橙,埃及/美国,13.53,纸箱
2020-10-22,进口苹果,智利/美国,14.21,纸箱
2019-10-22,李,四川,9,纸箱
2019-10-22,木瓜,海南,2.64,泡沫箱
2019-10-22,百香果,云南/广西,9,泡沫箱
2019-10-22,火龙果,广东/广西,5.67,胶框
2019-10-22,番石榴,广东,4.25,纸箱
2018-10-22,百香果,云南/广西,9.5,泡沫箱
2018-10-22,火龙果,广东/广西,5.67,胶框
2018-10-22,番石榴,广东,4,纸箱
2018-10-22,圣女果,云南/广西,9,筐
2018-10-22,桔,广西,9.17,胶框
2018-10-22,柑,广西/云南,4.8,胶框
2018-10-22,石榴,四川,8.57,纸箱
2018-10-22,柚,福建,4.23,纸箱
2018-10-22,西梅,新疆,19.75,纸箱
2018-10-22,布冧,陕西,7.86,纸箱
2018-10-22,苹果,陕西/新疆,10.56,胶箱
2018-10-22,奇异果,陕西,16.6,纸箱
2018-10-22,山楂,山东,11.25,纸箱
2018-10-22,香梨,新疆,13.33,纸箱
2018-10-22,柿子,广西,4.33,胶框
2018-10-22,菠萝蜜,海南,5.5,个
2018-10-22,菠萝,广东,3.94,胶框
2018-10-22,梨,山西,5.95,纸箱
2018-10-22,枣,河北/山东,8.57,纸箱
2018-10-22,桃,湖北/陕西,8.89,纸箱
2021-10-22,进口火龙果,越南,10,纸箱
2021-10-22,进口龙眼,泰国,13.5,特级
2021-10-22,进口榴莲,泰国/越南,48.82,纸箱
2021-10-22,进口椰子,泰国,6.33,纸箱
2021-10-22,进口啤梨,智利/新西兰,12.5,纸箱
2021-10-22,进口李,美国,22.78,纸箱
2021-10-22,进口西柚,南非/以色列,11,纸箱
2021-10-22,进口西柑,澳大利亚/秘鲁,21.11,纸箱
2021-10-22,进口蓝莓,秘鲁,40,纸箱
2021-10-22,进口牛油果,秘鲁,29,纸箱
2021-10-22,进口橙,美国/埃及,13.53,纸箱
2021-10-22,进口苹果,智利/新西兰/美国,14.47,纸箱
2020-10-22,李,四川,9.33,纸箱
2020-10-22,木瓜,海南,2.5,泡沫箱
2020-10-22,百香果,云南/广西,9.5,泡沫箱
2020-10-22,火龙果,广东/广西,5.33,胶框
2020-10-22,番石榴,广东,4.5,纸箱
2020-10-22,圣女果,云南/广西,6.5,筐
2020-10-22,桔,广西,9.67,胶框
2020-10-22,柑,广西/云南,5.2,胶框
2018-10-22,西瓜,云南/广东/甘肃,4.14,纸箱
2018-10-22,柠檬,四川/广东,8.57,纸箱
2018-10-22,提子,云南/新疆,14.17,胶框
2018-10-22,哈密瓜,新疆/海南,5.36,纸箱
2018-10-22,香蕉,广东,4.6,纸箱
2018-10-22,橙,江西/湖南/四川,9.33,胶箱
2018-10-22,进口菠萝,菲律宾,8.5,纸箱
2018-10-22,进口菠萝蜜,泰国,6.5,纸箱
2018-10-22,进口山竹,泰国/印尼,22.5,特级
2018-10-22,进口火龙果,越南,10,纸箱
2018-10-22,进口龙眼,泰国,12.5,特级
2018-10-22,进口榴莲,泰国,48.24,纸箱
2018-10-22,进口椰子,泰国,7.33,纸箱
2018-10-22,进口牛油果,秘鲁,30,纸箱
2018-10-22,进口啤梨,智利/新西兰,13.33,纸箱
2018-10-22,进口李,美国,22.22,纸箱
2018-10-22,进口西柚,南非/以色列,11,纸箱
2018-10-22,进口西柑,澳大利亚/秘鲁,21.67,纸箱
2018-10-22,进口蓝莓,秘鲁,42.5,纸箱
2018-10-22,进口橙,美国/埃及,12.94,纸箱
2021-10-22,苹果,山东/陕西/新疆,9.44,胶箱
2021-10-22,奇异果,陕西,16.6,纸箱
2021-10-22,香梨,新疆,11.25,纸箱
2021-10-22,柿子,广西/广东,3.73,胶框
2021-10-22,菠萝蜜,海南,6,个
2021-10-22,菠萝,广东,3.94,胶框
2021-10-22,梨,山西,5.74,纸箱
2021-10-22,枣,河北/山东,6,纸箱
2021-10-22,桃,湖北/陕西,10.28,纸箱
2021-10-22,西瓜,云南/广东,4.29,纸箱
2021-10-22,柠檬,四川/广东,9.29,纸箱
2021-10-22,提子,云南/新疆,12.5,胶框
2021-10-22,哈密瓜,新疆,6.43,纸箱
2021-10-22,香蕉,广东,4,纸箱
2021-10-22,橙,江西/湖南/四川,8.67,胶箱
2021-10-22,进口泰柚,泰国,15,纸箱
2021-10-22,进口菠萝蜜,泰国,6.75,纸箱
2021-10-22,进口菠萝,菲律宾,8.5,纸箱
2021-10-22,进口椰青,泰国,5.42,纸箱
2021-10-22,进口山竹,泰国/印尼,23.75,特级
2018-10-22,进口苹果,智利/新西兰/美国,13.42,纸箱
2017-10-22,木瓜,海南,2.64,泡沫箱
2017-10-22,百香果,云南/广西,9.75,泡沫箱
2017-10-22,火龙果,广东/广西,5.67,胶框
2017-10-22,番石榴,广东,4.25,纸箱
2017-10-22,圣女果,云南/广西,9,筐
2017-10-22,桔,广西,8.67,胶框
2017-10-22,柑,广西/云南,4.4,胶框
2017-10-22,石榴,四川,8.57,纸箱
2017-10-22,柚,福建,4.62,纸箱
2017-10-22,西梅,新疆,20,纸箱
2017-10-22,布冧,陕西,7.86,纸箱
2017-10-22,奇异果,陕西,16,纸箱
2017-10-22,山楂,山东,10,纸箱
2017-10-22,苹果,陕西/新疆,10,胶箱
2017-10-22,香梨,新疆,15,纸箱
2017-10-22,柿子,广西,4.4,胶框
2017-10-22,菠萝蜜,海南,4.25,个
2017-10-22,菠萝,广东,3.89,胶框
2017-10-22,梨,山西,5.84,纸箱
2022-10-22,进口西柚,南非/以色列,10.67,纸箱
2022-10-22,进口提子,美国,36.84,胶箱
2022-10-22,进口柠檬,南非,13.33,纸箱
2022-10-22,进口西柑,澳大利亚/秘鲁,20.56,纸箱
2022-10-22,进口蓝莓,秘鲁,42.5,纸箱
2022-10-22,进口牛油果,秘鲁,27,纸箱
2022-10-22,进口橙,美国/埃及,13.82,纸箱
2022-10-22,进口苹果,智利/新西兰/美国,14.74,纸箱
2021-10-22,李,四川,9.67,纸箱
2021-10-22,百香果,云南/广西,10,泡沫箱
2021-10-22,火龙果,广东/广西,5,胶框
2021-10-22,番石榴,广东,4.75,纸箱
2021-10-22,圣女果,云南/广西,7,筐
2021-10-22,桔,广西,9.33,胶框
2021-10-22,柑,广西/云南,5.6,胶框
2021-10-22,石榴,四川,8.21,纸箱
2021-10-22,柚,福建,4.62,纸箱
2021-10-22,山楂,山东,12,纸箱
2021-10-22,西梅,新疆,17.5,纸箱
2021-10-22,布冧,陕西,6.43,纸箱
2023-10-22,枣,河北/山东,7,纸箱
2023-10-22,桃,湖北/陕西,10,纸箱
2023-10-22,西瓜,云南/广东,5,纸箱
2023-10-22,柠檬,四川/广东,9.14,纸箱
2023-10-22,提子,云南/新疆,12.5,胶框
2023-10-22,哈密瓜,新疆/海南,6.96,纸箱
2023-10-22,香蕉,广东/海南,4.2,纸箱
2023-10-22,橙,江西/湖南/四川,7.78,胶箱
2023-10-22,进口泰柚,泰国,15.26,纸箱
2023-10-22,进口菠萝蜜,泰国,6.5,纸箱
2023-10-22,进口菠萝,菲律宾,8.5,纸箱
2023-10-22,进口椰青,泰国,5,纸箱
2023-10-22,进口山竹,泰国/印尼,26.25,特级
2023-10-22,进口火龙果,越南,10,纸箱
2023-10-22,进口龙眼,泰国,13.5,特级
2023-10-22,进口榴莲,泰国/越南,52.06,纸箱
2023-10-22,进口椰子,泰国,6.67,纸箱
2023-10-22,进口提子,美国,36.84,胶箱
2023-10-22,进口柠檬,南非,13.33,纸箱
2023-10-22,进口西柑,澳大利亚/秘鲁,20,纸箱
2022-10-22,菠萝蜜,海南,5.7,个
2022-10-22,菠萝,广东,4.11,胶框
2022-10-22,梨,山西,5.53,纸箱
2022-10-22,枣,河北/山东,8,纸箱
2022-10-22,桃,湖北/陕西,10,纸箱
2022-10-22,西瓜,云南/广东,4.64,纸箱
2022-10-22,柠檬,四川/广东,9.29,纸箱
2022-10-22,提子,云南/新疆,11.67,胶框
2022-10-22,哈密瓜,新疆,6.79,纸箱
2022-10-22,香蕉,广东,4.15,纸箱
2022-10-22,橙,江西/湖南/四川,8.22,胶箱
2022-10-22,进口泰柚,泰国,15.26,纸箱
2022-10-22,进口菠萝蜜,泰国,6.5,纸箱
2022-10-22,进口菠萝,菲律宾,9,纸箱
2022-10-22,进口椰青,泰国,5,纸箱
2022-10-22,进口山竹,泰国/印尼,25,特级
2022-10-22,进口火龙果,越南,10,纸箱
2022-10-22,进口龙眼,泰国,13.5,特级
2022-10-22,进口榴莲,泰国/越南,51.47,纸箱
2022-10-22,进口椰子,泰国,6.67,纸箱
2024-10-22,进口苹果,智利/新西兰/美国,14.74,纸箱
2023-10-22,李,四川,9.33,纸箱
2023-10-22,百香果,云南/广西,9.75,泡沫箱
2023-10-22,火龙果,广东/广西,5,胶框
2023-10-22,番石榴,广东,5,纸箱
2023-10-22,圣女果,云南/广西,6.6,筐
2023-10-22,桔,广西,9.67,胶框
2023-10-22,柑,广西/云南,6.4,胶框
2023-10-22,石榴,四川,8.57,纸箱
2023-10-22,柚,福建,4.38,纸箱
2023-10-22,布冧,陕西,6.43,纸箱
2023-10-22,山楂,山东,11.88,纸箱
2023-10-22,西梅,新疆,16.25,纸箱
2023-10-22,苹果,陕西/新疆,9.17,胶箱
2023-10-22,奇异果,陕西,17,纸箱
2023-10-22,香梨,新疆,11.67,纸箱
2023-10-22,柿子,广西/广东,4.67,胶框
2023-10-22,菠萝蜜,海南,5.75,个
2023-10-22,菠萝,广东,4.17,胶框
2023-10-22,梨,山西,5.26,纸箱
2017-10-22,进口橙,美国/埃及,13.53,纸箱
2017-10-22,进口苹果,智利/新西兰/美国,12.63,纸箱
2016-10-22,桔,广西,7.67,胶框
2016-10-22,木瓜,海南,2.64,泡沫箱
2016-10-22,百香果,云南/广西,9.5,泡沫箱
2016-10-22,火龙果,广东/广西,5,胶框
2016-10-22,番石榴,广东,4.13,纸箱
2016-10-22,圣女果,云南/广西,8,筐
2016-10-22,李,福建/四川,8,纸箱
2016-10-22,柑,广西/云南,4.6,胶框
2016-10-22,石榴,四川,7.86,纸箱
2016-10-22,柚,福建,4.23,纸箱
2016-10-22,西梅,新疆,18.75,纸箱
2016-10-22,布冧,陕西,8.57,纸箱
2016-10-22,苹果,陕西/新疆,9.72,胶箱
2016-10-22,山楂,山东,11.25,纸箱
2016-10-22,奇异果,陕西,17,纸箱
2016-10-22,香梨,新疆,15,纸箱
2016-10-22,柿子,陕西,3.73,胶框
2016-10-22,菠萝蜜,海南,4.5,个
2020-10-22,石榴,四川,8.57,纸箱
2020-10-22,布冧,陕西,7.14,纸箱
2020-10-22,柚,福建,4.23,纸箱
2020-10-22,西梅,新疆,19.75,纸箱
2020-10-22,奇异果,陕西,16,纸箱
2020-10-22,山楂,山东,12.25,纸箱
2020-10-22,柿子,广西/广东,4,胶框
2020-10-22,枣,陕西/山西,7,纸箱
2020-10-22,香梨,新疆,11.67,纸箱
2020-10-22,梨,河北,6.32,纸箱
2020-10-22,菠萝,广东/海南,4,筐
2020-10-22,桃,湖北/陕西,9.44,纸箱
2020-10-22,橙,江西/湖南/四川,9.33,胶框
2020-10-22,菠萝蜜,广西,6.67,个
2020-10-22,香蕉,广东/海南,4,纸箱
2020-10-22,哈密瓜,海南/新疆,6.07,纸箱
2020-10-22,西瓜,云南/广东,4.33,纸箱
2020-10-22,柠檬,四川/广东,9,纸箱
2020-10-22,提子,云南/新疆,13.33,胶框
2020-10-22,苹果,山东/陕西/新疆,9.75,纸箱
